Store Number,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore,prediction,Store,Report Date,Name,Store Status,Address,State,Zip Code,longitude,latitude,City
5230,5,1414,390838.36,2,1,1,211,0,5230,2022-11-01,POINT LIQUOR & TOBACCO,A,"3221, CENTER POINT RD NE",IA,52402,-91.663628,42.011329,CEDAR RAPIDS
4495,0,586,89116.22,1,2,2,122,0,4495,2022-11-01,CASEY'S GENERAL STORE #3055 / GRUNDY CENTER,A,"504, G AVE",IA,50638,-92.770411,42.361494,GRUNDY CENTER
4446,4,1370,96831.17,2,1,2,212,0,4446,2022-11-01,QUIK TRIP #513 / URBANDALE,A,4600 MERLE HAY ROAD,IA,50322,-93.697976,41.644476,URBANDALE
5418,5,333,47254.9,2,3,3,233,0,5418,2022-11-01,CASEY'S GENERAL STORE # 2780/CEDAR RAPIDS,A,5555 EDGEWOOD RD NE,IA,52411,-91.701374,42.034051,CEDAR RAPIDS
5836,19,101,14046.11,4,4,4,444,0,5836,2022-11-01,CASEY'S GENERAL STORE #1612 / MOUNT PLEASANT,A,400 W WASHINGTON ST,IA,52641,-91.557923,40.965906,MOUNT PLEASANT
2616,0,7167,1070299.39,1,1,1,111,3,2616,2022-11-01,HY-VEE FOOD AND DRUG / CLINTON,A,901 SOUTH 4TH ST,IA,52732,-90.193209,41.836918,CLINTON
5756,10,330,21849.29,3,3,4,334,0,5756,2022-11-01,CASEY'S GENERAL STORE #1577 / ALBIA,A,122 N MAIN ST,IA,52531,-92.807138,41.028759,ALBIA
4968,62,135,21504.2,4,4,4,444,2,4968,2022-11-01,CASEY'S GENERAL STORE #3042 / BROOKLYN,A,"106, W 2ND ST",IA,52211,-92.445853,41.7301,BROOKLYN
4640,5,861,242920.15,2,2,1,221,0,4640,2022-11-01,MART STOP #1 / DAVENPORT,A,3527 SPRING ST,IA,52807,-90.547751,41.5563,DAVENPORT
4490,0,637,96247.39,1,2,2,122,0,4490,2022-11-01,CASEY'S GENERAL STORE #2766 / CEDAR RAPIDS,A,380 33RD AVE SW,IA,52404,-91.672221,41.944954,CEDAR RAPIDS
5228,13,262,41400.25,4,4,3,443,0,5228,2022-11-01,ANTHON MINI MART,A,"101, W MAIN ST",IA,51004,-95.868594,42.388265,ANTHON
4712,28,240,30921.34,4,4,4,444,0,4712,2022-11-01,WALGREENS #11942 / DUBUQUE,A,345 E 20TH ST,IA,52001,-90.667142,42.51203,DUBUQUE
4404,5,699,47501.41,2,2,3,223,0,4404,2022-11-01,KUM & GO #292 / ANKENY,A,1825 N ANKENY BLVD,IA,50021,-93.600247,41.746653,ANKENY
5574,3,613,66962.32,1,2,2,122,0,5574,2022-11-01,CASEY'S GENERAL STORE #2760 / MARION,A,975 S 11TH ST,IA,52302,-91.598165,42.020927,MARION
5191,3,242,22758.03,1,4,4,144,0,5191,2022-11-01,CASEY'S GENERAL STORE #1534 / GUTHRI,A,"100, N  5TH ST",IA,50115,-94.502323,41.67748,GUTHRIE CENTER
5950,3,260,34432.48,1,4,3,143,0,5950,2022-11-01,CASEY'S GENERAL STORE #3898 / ANAMOSA,A,23485 COUNTY ROAD E34,IA,52205,-91.334161,42.072744,ANAMOSA
2668,3,543,51639.86,1,3,3,133,0,2668,2022-11-01,HY-VEE FOOD STORE / LEON,A,1004 W 1ST ST,IA,50144,-93.757827,40.739645,LEON
4378,3,1267,77630.54,1,1,2,112,0,4378,2022-11-01,KUM & GO #1202 / WAUKEE,A,650 W HICKMAN RD,IA,50263,-93.886466,41.614921,WAUKEE
5919,3,153,22463.59,1,4,4,144,0,5919,2022-11-01,CASEY'S GENERAL STORE #2584  / OSSIAN,A,200 W MAIN ST,IA,52161,-91.767672,43.146669,OSSIAN
5102,0,6810,3331712.92,1,1,1,111,3,5102,2022-11-01,WILKIE LIQUORS,A,724 1ST STREET NE,IA,52314,-91.410401,41.918328,MOUNT VERNON
3625,5,2917,555442.54,2,1,1,211,0,3625,2022-11-01,WAL-MART 0892 / ANKENY,A,1002 SE NATIONAL DR,IA,50021,-93.582348,41.704864,ANKENY
6293,12,115,12660.25,4,4,4,444,0,6293,2022-11-01,JET STOP WEST POINT / WEST POINT,A,703 AVENUE D,IA,52656,-91.449365,40.716632,WEST POINT
5628,5,570,118085.02,2,2,2,222,0,5628,2022-11-01,SUPER CONVENIENCE STORE,A,2547 2ND AVENUE,IA,51501,-95.883943,41.259792,COUNCIL BLUFFS
3997,6,651,118209.03,3,2,2,322,0,3997,2022-11-01,WAL-MART 4606 / OSCEOLA,A,2400 COLLEGE DRIVE,IA,50213,,,OSCEOLA
4624,12,443,28832.23,4,3,4,434,0,4624,2022-11-01,KWIK SHOP #568 / HIAWATHA,A,300 E BLAIRS FERRY RD,IA,52233,-91.673066,42.034757,HIAWATHA
4405,5,614,42152.31,2,2,3,223,0,4405,2022-11-01,KUM & GO #92 / ANKENY,A,1025 E 1ST ST,IA,50021,-93.58166,41.731816,ANKENY
6136,6,1093,135387.42,3,2,2,322,0,6136,2022-11-01,RUSH STOP / CHARLES CITY,A,609 S MAIN ST,IA,50616,-92.682538,43.061014,CHARLES CITY
6268,6,1796,160160.82,3,1,1,311,0,6268,2022-11-01,SUPER MART / OELWEIN,A,701 SOUTH FREDERICK AVENUE,IA,50662,-91.913481,42.669128,OELWEIN
4239,5,1383,286172.89,2,1,1,211,0,4239,2022-11-01,FAREWAY STORES #850 / SPIRIT LAKE,A,1906 KEOKUK,IA,51360,-95.106219,43.42157,SPIRIT LAKE
6314,3,96,10398.43,1,4,4,144,0,6314,2022-11-01,JET STOP MILTON / MILTON,A,109 E HWY 2,IA,52570,-92.161107,40.667424,MILTON
4868,3,946,65785.26,1,2,2,122,0,4868,2022-11-01,KUM & GO #59 / WAUKEE,A,400 PRAIRIE BLUFF DR,IA,50263,-93.880006,41.565613,WAUKEE
6028,3,684,68417.24,1,2,2,122,0,6028,2022-11-01,CASEY'S GENERAL STORE #2686 / FORT DODGE,A,3327 5TH AVE S.,IA,50501,-94.144208,42.501297,FORT DODGE
2690,35,32,1641.82,4,4,4,444,0,2690,2022-11-01,HY-VEE FAST & FRESH - KNOXVILLE,A,809 NORTH LINCOLN STREET,IA,50138,-93.109494,41.325392,KNOXVILLE
4395,6,670,57520.53,3,2,2,322,0,4395,2022-11-01,KUM & GO #133 / ELLSWORTH,A,1111 IA HIGHWAY 175,IA,50075,-93.574019,42.310457,ELLSWORTH
5107,4,1714,55450.04,2,1,3,213,0,5107,2022-11-01,KUM & GO #4098 / WINDSOR HEIGHTS,A,7229 UNIVERSITY AVE,IA,50311,-93.717677,41.600365,WINDSOR HEIGHTS
5467,3,274,37332.54,1,3,3,133,0,5467,2022-11-01,CASEY'S GENERAL STORE #95 / DEXTER,A,803 STATE ST,IA,50070,-94.22772,41.518101,DEXTER
6098,5,276,29099.02,2,3,4,234,0,6098,2022-11-01,BREW OIL #40 / SPENCER,A,1001 S GRAND AVE,IA,51301,-95.143701,43.12759,SPENCER
4552,7,672,65286.53,3,2,2,322,0,4552,2022-11-01,CASEY'S GENERAL STORE #2493 / BUFFALO,A,222 W FRONT ST,IA,52728,,,BUFFALO
3930,6,683,150939.17,3,2,2,322,0,3930,2022-11-01,KUENNEN'S LIQUOR STORE,A,106 W MAINS ST PO BOX 142,IA,52166,,,ST LUCAS
2637,6,6740,798675.13,3,1,1,311,3,2637,2022-11-01,HY-VEE #5 / DAVENPORT,A,2351 W LOCUST,IA,52804,-90.612406,41.538204,DAVENPORT
5501,4,1643,104260.48,2,1,2,212,0,5501,2022-11-01,QUIK TRIP #530 / EUCLID,A,1424 E EUCLID AVE,IA,50313,-93.599168,41.627782,DES MOINES
4601,3,890,50777.81,1,2,3,123,0,4601,2022-11-01,KUM & GO #4110 / GUTHRIE DM,A,2110 GUTHRIE AVE,IA,50317,-93.578684,41.615078,DES MOINES
6317,17,143,17019.11,4,4,4,444,0,6317,2022-11-01,HY-VEE FAST AND FRESH #2 / GRIMES,A,1701 SOUTHEAST 37TH STREET,IA,50111,,,GRIMES
5257,3,2628,682813.23,1,1,1,111,0,5257,2022-11-01,MAD AVE QUIK SHOP,A,"405, MADISON AVE",IA,52501,,,OTTUMWA
3987,187,414,60964.27,4,3,2,432,1,3987,2022-11-01,WINE AND SPIRITS SHOPPE OF,I,111 S PHILLIPS ST,IA,50511,-94.226874,43.068382,ALGONA
2712,3,3080,463772.38,1,1,1,111,0,2712,2022-11-01,HY-VEE / DECORAH,A,915 SHORT ST #107,IA,52101,-91.797771,43.291023,DECORAH
6338,3,827,94550.7,1,2,2,122,0,6338,2022-11-01,TOBACCO HUT PLUS US GAS / DES MOINES,A,3000 SW 9TH STREET,IA,50315,-93.625685,41.557948,DES MOINES
3721,3,2069,359746.06,1,1,1,111,0,3721,2022-11-01,WAL-MART 0913 / DECORAH,A,1798 OLD STAGE RD,IA,52101,-91.752933,43.290185,DECORAH
3722,4,2517,450247.89,2,1,1,211,0,3722,2022-11-01,WAL-MART 1361 / SIOUX CITY,A,3400 SINGING HILLS BLVD,IA,51106,-96.364164,42.436118,SIOUX CITY
4775,3,495,40080.57,1,3,3,133,0,4775,2022-11-01,CASEY'S GENERAL STORE #37 / DAKOTA CITY,A,"502, MAIN",IA,50529,-94.200785,42.721419,DAKOTA CITY
2710,45,344,12419.31,4,3,4,434,2,2710,2022-11-01,HY-VEE GAS #1 / OTTUMWA,A,1027 N QUINCY AVE,IA,52501,-92.438465,41.016113,OTTUMWA
5724,17,257,39373.9,4,4,3,443,0,5724,2022-11-01,CASEY'S GENERAL STORE #3772,A,105 SOUTH 18TH STREET,IA,52544,-92.867947,40.73213,CENTERVILLE
5068,5,4970,548619.96,2,1,1,211,3,5068,2022-11-01,TOBACCO SHOP / ARNOLDS PARK,A,612 S HIGHWAY 71,IA,51331,-95.140274,43.361577,ARNOLDS PARK
4859,6,370,44894.45,3,3,3,333,0,4859,2022-11-01,CIRCLE K #4706604 / BURLINGTON,A,421 N MAIN ST,IA,52601,-91.101093,40.811112,BURLINGTON
5651,4,4189,304663.76,2,1,1,211,3,5651,2022-11-01,SUPER QUICK MART / WINDSOR HEIGHTS,A,7690 HICKMAN RD,IA,50324,-93.722436,41.614669,WINDSOR HEIGHTS
6181,12,182,15284.36,4,4,4,444,0,6181,2022-11-01,HY-VEE GAS #2 / CORALVILLE,A,3290 CROSSPARK ROAD,IA,52241,-91.606195,41.721995,CORALVILLE
2673,5,3066,538710.28,2,1,1,211,0,2673,2022-11-01,HY-VEE # 6/ DES MOINES,A,420 COURT AVE,IA,50309,-93.622219,41.584896,DES MOINES
5770,6,371,42720.95,3,3,3,333,0,5770,2022-11-01,CASEY'S GENERAL STORE #2427 / WATERLOO,A,3035 LOGAN AVE,IA,50703,-92.337524,42.542919,WATERLOO
4836,6,368,25582.23,3,3,4,334,0,4836,2022-11-01,KUM & GO #52 / IOWA CITY,A,25 W BURLINGTON ST,IA,52240,-91.537237,41.657904,IOWA CITY
4651,6,860,51384.9,3,2,3,323,0,4651,2022-11-01,CASEY'S GENERAL STORE #2300 / JEWELL,A,301 MAIN ST,IA,50130,-93.640039,42.302654,JEWELL
5453,4,425,34169.51,2,3,3,233,0,5453,2022-11-01,CASEY'S GENERAL STORE # 2817/ GRISWOLD,A,900 MAIN ST.,IA,51535,-95.137011,41.234674,GRISWOLD
5710,13,687,51410.78,4,2,3,423,0,5710,2022-11-01,CASEY'S #3763 -WAVERLY,A,1032 4TH STREET SW,IA,50677,-92.475569,42.715551,WAVERLY
5977,5,199,27663.05,2,4,4,244,0,5977,2022-11-01,CASEY'S GENERAL STORE #2305 / BELMOND,A,303 RIVER AVE S,IA,50421,-93.616852,42.843811,BELMOND
5959,49,34,4987.74,4,4,4,444,2,5959,2022-11-01,YOUR PRIVATE BAR / URBANDALE,A,3040 104TH ST  STE 3056,IA,50322,-93.760606,41.622471,URBANDALE
5985,26,175,20625.41,4,4,4,444,0,5985,2022-11-01,CASEY'S GENERAL STORE #2350 / OSKALOOSA,A,1902 S MARKET ST,IA,52577,-92.64507,41.278496,OSKALOOSA
5519,6,466,57924.71,3,3,2,332,0,5519,2022-11-01,CASEY'S GENERAL STORE #3648 / AKRON,A,80 SOUTH ST,IA,51001,-96.563106,42.823106,AKRON
3868,3,3310,622032.45,1,1,1,111,3,3868,2022-11-01,WAL-MART 3630 / MARION,I,5491 BUSINESS HWY 151,IA,52302,,,MARION
5521,3,772,66367.65,1,2,2,122,0,5521,2022-11-01,CASEY'S GENERAL STORE #3640 / WAUKEE,A,870 NE ALICE'S RD,IA,50263,,,WAUKEE
10042,3,289,13108.98,1,3,4,134,0,10042,2022-11-01,ELKADER PRONTO MARKET / ELKADER,A,107 1ST STREET SW,IA,52043,-91.405293,42.85389,ELKADER
6269,0,1738,185587.78,1,1,1,111,0,6269,2022-11-01,"NEIGHBORHOOD FOOD, LIQUOR & TOBACCO / CEDAR RAPIDS",A,1601 6TH ST SW,IA,52404,-91.677082,41.961547,CEDAR RAPIDS
6321,49,114,13145.12,4,4,4,444,2,6321,2022-11-01,COLONY POINT FUEL & GAS - WILLIAMSBURG,A,333 220TH STREET,IA,52361,,,WILLIAMSBURG
3912,4,1483,74429.21,2,1,2,212,0,3912,2022-11-01,SMOKIN' JOE'S #14 TOBACCO AND LIQUOR OUTLET,A,225 EDGEWOOD RD. NW,IA,52405,-91.715944,41.973737,CEDAR RAPIDS
4364,41,361,25949.59,4,3,4,434,0,4364,2022-11-01,KUM & GO #22 / GRINNELL,A,715 LANG CREEK AVE,IA,50112,-92.726361,41.699795,GRINNELL
4312,5,3201,2797424.47,2,1,1,211,3,4312,2022-11-01,I-80 LIQUOR / COUNCIL BLUFFS,A,2411 S 24TH ST #1 PO STN RR,IA,51501,,,COUNCIL BLUFFS
5441,0,2526,279037.48,1,1,1,111,0,5441,2022-11-01,LIQUOR ON THE CORNER,A,300 EAST MAIN,IA,51012,-95.547298,42.749597,CHEROKEE
6064,3,469,49728.91,1,3,3,133,0,6064,2022-11-01,CASEY'S GENERAL STORE #2676 / DES MOINES,A,2106 ECHO VALLEY DR,IA,50321,,,DES MOINES
5956,0,560,100575.27,1,3,2,132,0,5956,2022-11-01,BP FUEL / DUBUQUE,A,1450 LORAS BLVD,IA,52001,-90.687164,42.500748,DUBUQUE
4696,4,1167,44501.23,2,2,3,223,0,4696,2022-11-01,QUIK TRIP #517 / WEST DES MOINES,A,1451 22ND ST,IA,50266,-93.735967,41.59527,WEST DES MOINES
3882,21,467,47333.79,4,3,3,433,0,3882,2022-11-01,KWIK SHOP #579 / DAVENPORT,A,2805 TELEGRAPH RD,IA,52802,-90.621716,41.519006,DAVENPORT
5593,0,812,139901.98,1,2,2,122,0,5593,2022-11-01,GRANDVIEW MART,A,714 GRANDVIEW AVE,IA,52761,-91.063161,41.409214,MUSCATINE
5630,6,441,63914.97,3,3,2,332,0,5630,2022-11-01,CASEY'S GENERAL STORE #3009 / SIOUX CITY,A,4301 STONE AVE,IA,51106,-96.351302,42.479182,SIOUX CITY
6167,18,200,25891.99,4,4,4,444,0,6167,2022-11-01,SPEEDEE MART 1515 / COUNCIL BLUFFS,A,2301 S 24TH ST,IA,51501,-95.879288,41.238631,COUNCIL BLUFFS
6134,82,86,5048.67,4,4,4,444,2,6134,2022-11-01,AKRON STOP / ALGONA,A,107 US HWY 18,IA,50511,,,ALGONA
4006,6,557,120619.36,3,3,2,332,0,4006,2022-11-01,LARCHWOOD OFFSALE,A,913 BROWN ST PO BOX 326,IA,51241,-96.435452,43.453843,LARCHWOOD
10003,6,395,46824.91,3,3,3,333,0,10003,2022-11-01,TOP SHELF LIQUOR / IOWA CITY,A,412 HIGHWAY 1,IA,52246,-91.544635,41.647476,IOWA CITY
4621,266,57,6211.13,4,4,4,444,1,4621,2022-11-01,CASEY'S GENERAL STORE #23 / MAXWELL,I,"100, MAIN ST",IA,50161,-93.39968,41.887973,MAXWELL
2611,5,3279,368942.53,2,1,1,211,0,2611,2022-11-01,HY-VEE DRUGSTORE / OTTUMWA,A,1140 NORTH JEFFERSON ST,IA,52501,-92.40154,41.026552,OTTUMWA
2719,3,426,45400.31,1,3,3,133,0,2719,2022-11-01,HY-VEE FAST AND FRESH / WAUKEE,A,2855 GRAND PRAIRIE PARKWAY,IA,50263,-93.852762,41.583944,WAUKEE
5403,0,1045,116126.65,1,2,2,122,0,5403,2022-11-01,GOLDEN MART,A,1026 W RIVER DRIVE,IA,52802,-90.588399,41.520153,DAVENPORT
2106,4,2975,797562.91,2,1,1,211,0,2106,2022-11-01,HILLSTREET NEWS AND TOBACCO,A,2217 COLLEGE,IA,50613,-92.455796,42.517182,CEDAR FALLS
5444,4,4035,641048.93,2,1,1,211,3,5444,2022-11-01,MARSHALL BEER WINE SPIRITS,A,11 N 3RD AVE,IA,50158,-92.908013,42.050162,MARSHALLTOWN
5400,48,109,12065.91,4,4,4,444,2,5400,2022-11-01,WASPY'S TRUCK STOP,A,703 SOUTH RYE AVE STE A,IA,51463,,,TEMPLETON
5091,0,1580,60627.58,1,1,2,112,0,5091,2022-11-01,KUM & GO #1436 / MUSCATINE,A,416 CEDAR ST,IA,52671,-91.045434,41.424355,MUSCATINE
5643,6,1736,76233.17,3,1,2,312,0,5643,2022-11-01,CONOCO / LE GRAND,A,806 W MAIN ST,IA,50142,-92.784653,42.006665,LE GRAND
4472,4,583,64883.8,2,2,2,222,0,4472,2022-11-01,QUICK SHOP FOODS / CENTERVILLE,A,1023 SOUTH MAIN,IA,52544,-92.874182,40.724175,CENTERVILLE
5436,0,2077,101735.13,1,1,2,112,0,5436,2022-11-01,SMOKIN' JOE'S #8 TOBACCO AND LIQUOR OUTLET,A,90 W. KIMBERLY RD STE 55-56,IA,52806,,,DAVENPORT
6154,187,836,80474.73,4,2,2,422,1,6154,2022-11-01,OFF CAMPUS BEER AND SPIRITS / AMES,I,4518 MORTENSEN RD  STE 109,IA,50014,-93.679781,42.012112,AMES
5480,20,347,41092.69,4,3,3,433,0,5480,2022-11-01,CASEY'S GENERAL STORE #3385 / ORANGE CITY,A,704 8TH ST SE,IA,51041,-96.049745,42.997507,ORANGE CITY
5603,20,197,27403.17,4,4,4,444,0,5603,2022-11-01,CASEY'S GENERAL STORE #2480 / CHARLES CITY,A,1105 BLUNT PKWY,IA,50616,-92.673217,43.066759,CHARLES CITY
5339,115,443,48788.81,4,3,3,433,2,5339,2022-11-01,PRIME STAR,I,395 WESTERN AVENUE,IA,52301,-92.074374,41.792953,MARENGO
2512,0,8138,4931713.22,1,1,1,111,3,2512,2022-11-01,HY-VEE WINE AND SPIRITS / IOWA CITY,A,1720 WATERFRONT DR,IA,52240,-91.530439,41.642724,IOWA CITY
2191,5,5095,1077085.23,2,1,1,211,3,2191,2022-11-01,KEOKUK SPIRITS,A,1013 MAIN,IA,52632,-91.387724,40.399968,KEOKUK
5995,35,2094,227045.44,4,1,1,411,0,5995,2022-11-01,SUPER STOP LIQUOR AND WINE / ALTOONA,I,2635 ADVENTURELAND DR,IA,50009,-93.494757,41.658525,ALTOONA
4555,47,241,36493.75,4,4,3,443,2,4555,2022-11-01,CASEY'S GENERAL STORE #2614 / DONNELLSON,A,201 MADISON AVE,IA,52625,-91.560017,40.639013,DONNELLSON
4456,6,1092,59084.2,3,2,2,322,0,4456,2022-11-01,KUM & GO #53 / IOWA CITY,A,955 MORMON TREK BLVD,IA,52246,-91.574075,41.649946,IOWA CITY
5051,3,1559,139330.33,1,1,2,112,0,5051,2022-11-01,OASIS,A,630 SW  9TH ST,IA,50309,-93.624763,41.575735,DES MOINES
2459,3,1217,102592.03,1,1,2,112,0,2459,2022-11-01,JUBILEE FOODS,A,200 STATE ST,IA,50115,-94.505071,41.677289,GUTHRIE CENTER
10051,34,121,16118.0,4,4,4,444,0,10051,2022-11-01,KWIK STAR #1172 / MARION,A,3055 7TH AVE.,IA,52302,-91.579995,42.033436,MARION
5110,3,419,29261.08,1,3,4,134,0,5110,2022-11-01,RAMSEY'S MARKET LIQUOR,A,"200, N WALNUT ST",IA,50851,-94.560451,40.882876,LENOX
5058,4,800,50437.12,2,2,3,223,0,5058,2022-11-01,KUM & GO #542 / URBANDALE,A,11989 HICKMAN RD,IA,50323,-93.781444,41.614946,URBANDALE
5797,6,347,38804.02,3,3,3,333,0,5797,2022-11-01,CASEY'S GENERAL STORE #1649 / WAVERLY,A,1312 W BREMER AVE,IA,50677,-92.486805,42.725642,WAVERLY
4530,0,455,51674.31,1,3,3,133,0,4530,2022-11-01,CASEY'S GENERAL STORE #2566 / ELY,A,1495 STATE ST,IA,52227,-91.587155,41.872655,ELY
5289,6,312,41982.92,3,3,3,333,0,5289,2022-11-01,YESWAY STORE # 10020/ STORY CITY,A,527 PARK AVE,IA,50248,-93.59779,42.186761,STORY CITY
2839,35,82,10358.68,4,4,4,444,0,2839,2022-11-01,CVS PHARMACY #8659 / DAVENPORT,A,1777 DIVISION ST,IA,52804,-90.601106,41.537781,DAVENPORT
4019,6,906,159205.56,3,2,1,321,0,4019,2022-11-01,WAL-MART 1506 / MANCHESTER,A,1220 WEST MAIN,IA,52057,-91.478169,42.483832,MANCHESTER
5151,6,1686,200682.2,3,1,1,311,0,5151,2022-11-01,BREW IDA GROVE,A,"500, HWY 175",IA,51445,,,IDA GROVE
2591,3,3395,577447.57,1,1,1,111,3,2591,2022-11-01,HY-VEE WINE AND SPIRITS / ATLANTIC,A,1602 E 7TH ST,IA,50022,-94.990262,41.403856,ATLANTIC
4313,3,786,108157.64,1,2,2,122,0,4313,2022-11-01,FAREWAY STORES #940 / ATLANTIC,A,301 POPLAR ST,IA,50022,-95.014379,41.408008,ATLANTIC
4232,3,578,86642.72,1,2,2,122,0,4232,2022-11-01,"ELLIOTT'S GENERAL STORE,",A,23828 HWY J18,IA,52571,-92.834053,40.892417,MORAVIA
2538,4,8672,950284.95,2,1,1,211,3,2538,2022-11-01,HY-VEE FOOD STORE #3 / WATERLOO,A,1422 FLAMMANG DR,IA,50702,-92.327918,42.459938,WATERLOO
2684,5,1240,181963.71,2,1,1,211,0,2684,2022-11-01,HY-VEE - FOREST CITY,A,315 HIGHWAY 69 N,IA,50436,-93.63235,43.266821,FOREST CITY
4498,6,487,40250.86,3,3,3,333,0,4498,2022-11-01,SPEEDE SHOP / WINTHROP,A,644 220TH ST,IA,50682,,,WINTHROP
5906,270,122,10792.2,4,4,4,444,1,5906,2022-11-01,POLK CITY LIQUOR,I,201 N 3RD ST  STE A AND B,IA,50226,,,POLK CITY
10023,11,99,14080.25,3,4,4,344,0,10023,2022-11-01,HY-VEE FAST AND FRESH #3 / WEST DES MOINES,A,300 GRAND AVENUE,IA,50265,-93.705905,41.582691,WEST DES MOINES
6214,5,760,76197.12,2,2,2,222,0,6214,2022-11-01,CASEY'S #3934 / ANKENY,A,1515 SE CORPORATE WOODS DR,IA,50021,,,ANKENY
5361,3,1255,82321.89,1,1,2,112,0,5361,2022-11-01,LIQUORLAND / BURLINGTON,A,600 SOUTH MAIN STREET,IA,52601,-91.1019,40.802829,BURLINGTON
5910,0,1877,475050.17,1,1,1,111,0,5910,2022-11-01,ELDRIDGE MART,A,209 E. LE CLAIRE RD,IA,52748,-90.58154,41.654676,ELDRIDGE
5590,5,739,60283.88,2,2,2,222,0,5590,2022-11-01,CASEY'S GENERAL STORE #1941 / ANKENY,A,1010 SE ORALABOR RD,IA,50021,-93.581787,41.702885,ANKENY
4067,3,859,69347.79,1,2,2,122,0,4067,2022-11-01,FREEMAN FOODS,A,268 8TH AVE,IA,52356,-91.837922,41.465008,WELLMAN
5602,10,174,28691.28,3,4,4,344,0,5602,2022-11-01,CASEY'S GENERAL STORE #2585 / DYERSVILLE,A,1402 9TH ST SE,IA,52040,-91.114268,42.473592,DYERSVILLE
5554,7,103,17960.86,3,4,4,344,0,5554,2022-11-01,BLAIRSTOWN QUICK STOP,A,321 LOCUST ST. NW,IA,52209,-92.084442,41.909447,BLAIRSTOWN
10067,12,101,7043.42,4,4,4,444,0,10067,2022-11-01,BP TO GO #2 / CEDAR RAPIDS,A,1120 OLD MARION ROAD NORTHEAST NOELRIDGE PARK,IA,52402,-91.65207,42.02062,CEDAR RAPIDS
3871,35,175,38656.26,4,4,3,443,0,3871,2022-11-01,TARGET STORE T-0069 / WDM,A,1800  35TH ST,IA,50266,-93.752002,41.599303,WEST DES MOINES
6257,6,1130,136667.43,3,2,2,322,0,6257,2022-11-01,STATION MART 2 / EVANSDALE,A,1119 RIVER FOREST ROAD,IA,50707,-92.297765,42.462807,EVANSDALE
4664,3,340,52141.28,1,3,3,133,0,4664,2022-11-01,CASEY'S GENERAL STORE #24 / BOONE,A,1127 STORY,IA,50036,-93.880068,42.067645,BOONE
4891,6,1900,198776.79,3,1,1,311,0,4891,2022-11-01,SCHOTTSY'S LIQUOR,A,109 5TH ST,IA,51249,-95.76008,43.403935,SIBLEY
4436,4,491,44798.5,2,3,3,233,0,4436,2022-11-01,KUM & GO #216  AMES,A,203 WELCH AVE,IA,50010,-93.650125,42.021285,AMES
5246,5,479,58556.01,2,3,2,232,0,5246,2022-11-01,CASEY'S GENERAL STORE #3476 / FOREST,A,1132 HWY  69 SOUTH,IA,50436,-93.6372,43.249459,FOREST CITY
6224,0,1523,179886.91,1,1,1,111,0,6224,2022-11-01,MID TOWN LIQUOR & VAPE / MASON CITY,A,824 NORTH FEDERAL AVENUE,IA,50401,-93.201086,43.159733,MASON CITY
4944,6,244,33577.78,3,4,3,343,0,4944,2022-11-01,JIFFY EXPRESS / MARTENSDALE,A,"290, HWY 28",IA,50160,-93.737459,41.373366,MARTENSDALE
2666,4,8277,1628558.23,2,1,1,211,3,2666,2022-11-01,HY-VEE FOOD STORE #2 / STATE ANKENY,A,2510 SW STATE ST,IA,50023,-93.621928,41.705447,ANKENY
6262,0,1169,113288.42,1,2,2,122,0,6262,2022-11-01,"FAREWAY STORES, INC. #222 / ROCKWELL CITY",A,339 EAST HIGH STREET,IA,50579,-94.624993,42.398862,ROCKWELL CITY
2667,6,439,40787.35,3,3,3,333,0,2667,2022-11-01,HY-VEE MAINSTREET / SIOUX CITY,A,2611 PIERCE ST,IA,51104,-96.405172,42.517657,SIOUX CITY
4116,0,592,75302.18,1,2,2,122,0,4116,2022-11-01,LAKE VIEW FOODS,A,223 MAIN ST,IA,51450,-95.05171,42.305677,LAKE VIEW
5974,10,341,44510.23,3,3,3,333,0,5974,2022-11-01,CASEY'S GENERAL STORE #14 / CARLISLE,A,105 HWY 5,IA,50047,-93.487027,41.494334,CARLISLE
4319,3,716,82681.32,1,2,2,122,0,4319,2022-11-01,FAREWAY STORES #703 / HUMBOLT,A,1700 10TH AVENUE N,IA,50548,-94.233602,42.731877,HUMBOLDT
5933,6,761,137016.02,3,2,2,322,0,5933,2022-11-01,ALI'S CORNER / WATERLOO,A,1117 E 4TH ST,IA,50703,-92.332771,42.50744,WATERLOO
4126,0,963,137257.32,1,2,2,122,0,4126,2022-11-01,SAM'S MAINSTREET MARKET / SOLON,A,123 E MAIN ST,IA,52333,-91.494693,41.807201,SOLON
6001,6,153,21793.86,3,4,4,344,0,6001,2022-11-01,CASEY'S GENERAL STORE #1131 / DYSART,A,201 HWY 21,IA,52224,,,DYSART
6049,6,136,25069.38,3,4,4,344,0,6049,2022-11-01,CASEY'S GENERAL STORE #1130 / REINBECK,A,912 GRUNDY AVE,IA,50669,-92.605141,42.325721,REINBECK
5551,7,315,42660.75,3,3,3,333,0,5551,2022-11-01,CASEY'S GENERAL STORE #2769 / WILLIAMSBURG,A,130 W EVANS ST,IA,52361,-92.009123,41.689477,WILLIAMSBURG
5988,20,213,21288.87,4,4,4,444,0,5988,2022-11-01,CASEY'S GENERAL STORE #1527 / GRINNELL,A,312 WEST STREET,IA,50112,-92.727347,41.73523,GRINNELL
