City,Category Name,Avg Growth Rate
MANCHESTER,FLAVORED GIN,0.5288073968772121
COGGON,100% AGAVE TEQUILA,0.5287356321839081
SHELLSBURG,IMPORTED CORDIALS & LIQUEUR,0.528601458882202
HUXLEY,STRAIGHT BOURBON WHISKIES,0.5284488901846672
SWEA CITY,WHISKEY LIQUEUR,0.5283993333194034
LECLAIRE,NEUTRAL GRAIN SPIRITS,0.5283018867924528
DURANT,CREAM LIQUEURS,0.5282599302438751
PLEASANT HILL,IMPORTED CORDIALS & LIQUEURS,0.5277777777777778
MONROE,AMERICAN BRANDIES,0.5277455290591846
HUDSON,IMPORTED FLAVORED VODKA,0.5275728958136562
CEDAR RAPIDS,TEMPORARY & SPECIALTY PACKAGES,0.5274325731605906
DEWITT,MIXTO TEQUILA,0.5273315367370742
GLENWOOD,IMPORTED SCHNAPPS,0.527223727070837
PLEASANT HILL,MEZCAL,0.5263895814992215
WALCOTT,CANADIAN WHISKIES,0.5263365874084087
BELLE PLAINE,100% AGAVE TEQUILA,0.5260607515395853
FARMINGTON,IOWA SPIRITS MANUFACTURERS,0.5259162488524824
LOGAN,NEUTRAL GRAIN SPIRITS FLAVORED,0.525887470183808
MERRILL,IMPORTED SCHNAPPS,0.5257845139527753
CLARKSVILLE,WHITE RUM,0.5255801776218428
WOODBINE,IMPORTED CORDIALS & LIQUEUR,0.5254822312590754
SANBORN,NEUTRAL GRAIN SPIRITS,0.5254629629629629
MIDDLETOWN,AMERICAN VODKAS,0.5251929807436516
DAYTON,AMERICAN CORDIALS & LIQUEUR,0.5250147223568656
WALCOTT,STRAIGHT BOURBON WHISKIES,0.5250144997182913
LE GRAND,IMPORTED VODKAS,0.5249198625169529
BRITT,SINGLE BARREL BOURBON WHISKIES,0.5247561080894415
COON RAPIDS,STRAIGHT RYE WHISKIES,0.5245993376226126
NICHOLS,WHITE RUM,0.5245543986157588
WASHINGTON,MEZCAL,0.524443295301003
DURANT,IMPORTED BRANDIES,0.5241861931807892
CENTRAL CITY,FLAVORED RUM,0.5240810489892571
WESLEY,STRAIGHT RYE WHISKIES,0.5239370161412352
NEW HAMPTON,100% AGAVE TEQUILA,0.5235319752467779
REDFIELD,WHISKEY LIQUEUR,0.5235037946263744
CLIVE,BOTTLED IN BOND BOURBON,0.5233434266704595
MIDDLETOWN,AMERICAN DRY GINS,0.5225872689938397
GRINNELL,IOWA SPIRITS MANUFACTURERS,0.5223391320071841
FARLEY,FLAVORED RUM,0.5222419928825622
DUBUQUE,IOWA SPIRITS MANUFACTURERS,0.522229893123164
CLARENCE,IMPORTED SCHNAPPS,0.5222172883362937
ADEL,100% AGAVE TEQUILA,0.5222071191171204
LAKE VIEW,IMPORTED VODKAS,0.5218467775554401
FORT ATKINSON,IMPORTED CORDIALS & LIQUEUR,0.5214682728113144
DANVILLE,WHITE RUM,0.5214368482039399
WEST BRANCH,STRAIGHT RYE WHISKIES,0.5209009063143539
SCHLESWIG,IMPORTED BRANDIES,0.5207609844481352
CLARINDA,TEMPORARY & SPECIALTY PACKAGES,0.5205665610444924
INDEPENDENCE,SINGLE MALT SCOTCH,0.5204042400762542
MEDIAPOLIS,COCKTAILS/RTD,0.5203994397869728
TRURO,MIXTO TEQUILA,0.5202468543017419
GRIMES,IMPORTED BRANDIES,0.5201336044128426
ODEBOLT,FLAVORED RUM,0.5200652748556938
ELLSWORTH,STRAIGHT BOURBON WHISKIES,0.5199190173284406
NEWTON,IMPORTED BRANDIES,0.5195525586513837
PELLA,FLAVORED GIN,0.5192992850328305
ARMSTRONG,AMERICAN FLAVORED VODKA,0.5192963126267057
DES MOINES,BOTTLED IN BOND BOURBON,0.5192509763685179
DANVILLE,TENNESSEE WHISKIES,0.5192505463427178
PALO,BLENDED WHISKIES,0.5189803288663899
BETTENDORF,IMPORTED DISTILLED SPIRIT SPECIALTY,0.5188612197581616
KEOKUK,TEMPORARY & SPECIALTY PACKAGES,0.5188335180273836
LE MARS,IMPORTED DISTILLED SPIRIT SPECIALTY,0.5185306551627286
WAVERLY,IMPORTED CORDIALS & LIQUEURS,0.5185185185185187
MELCHER-DALLAS,AMERICAN DRY GINS,0.5184276512433121
INWOOD,FLAVORED RUM,0.5181645245627808
CALMAR,MIXTO TEQUILA,0.5181171991492389
GOLDFIELD,100% AGAVE TEQUILA,0.5179728317659352
GUTTENBERG,SCOTCH WHISKIES,0.5179044924606387
LA PORTE CITY,IMPORTED BRANDIES,0.5175388541865888
ELDON,100% AGAVE TEQUILA,0.5172413793103449
FARMINGTON,WHISKEY LIQUEUR,0.5172223034348303
IOWA CITY,NEUTRAL GRAIN SPIRITS FLAVORED,0.517031784501422
WOODWARD,MIXTO TEQUILA,0.5169805267033051
EXIRA,FLAVORED RUM,0.5169647935084776
MT PLEASANT,IRISH WHISKIES,0.516944674990612
RICEVILLE,SPICED RUM,0.5168704413968065
LARCHWOOD,BLENDED WHISKIES,0.5168671916942028
HARPERS FERRY,IMPORTED BRANDIES,0.5168032101655239
CORRECTIONVILLE,SINGLE MALT SCOTCH,0.5167266310391087
GRIMES,AMERICAN SCHNAPPS,0.5166788912848875
EAGLE GROVE,AGED DARK RUM,0.5166666666666666
GARWIN,CREAM LIQUEURS,0.5163041557813974
ALTA,MIXTO TEQUILA,0.5162290910929561
CAMANCHE,IMPORTED BRANDIES,0.5160266994205323
ACKLEY,CREAM LIQUEURS,0.516022739969992
LISBON,IMPORTED FLAVORED VODKA,0.5159863766113749
ELDRIDGE,IRISH WHISKIES,0.5158493939151129
BLUE GRASS,FLAVORED RUM,0.5157978502099264
CARTER LAKE,IMPORTED BRANDIES,0.5157397812970271
CAMANCHE,WHISKEY LIQUEUR,0.5156116262298635
BURLINGTON,IMPORTED CORDIALS & LIQUEURS,0.5155706727135299
LAKE PARK,COFFEE LIQUEURS,0.5155609591317128
OAKLAND,IMPORTED SCHNAPPS,0.5155160829033176
WILTON,SCOTCH WHISKIES,0.5151565625410556
KANAWHA,MIXTO TEQUILA,0.5150774514802867
BRITT,100% AGAVE TEQUILA,0.5149333871306417
MARTENSDALE,TENNESSEE WHISKIES,0.5149083679248241
FLOYD,IMPORTED CORDIALS & LIQUEUR,0.5142439157104252
NASHUA,AMERICAN BRANDIES,0.5138888888888888
POCAHONTAS,COCKTAILS/RTD,0.513849540781436
LAKE VIEW,BLENDED WHISKIES,0.5136138118508501
POSTVILLE,IRISH WHISKIES,0.5135753778013562
LAMONI,BLENDED WHISKIES,0.5134379754521734
CORWITH,CANADIAN WHISKIES,0.5133426713535133
HARPERS FERRY,FLAVORED RUM,0.513066029317076
PARKERSBURG,IMPORTED FLAVORED VODKA,0.5127890498767887
BLOOMFIELD,IMPORTED DRY GINS,0.5127723605690394
AKRON,WHISKEY LIQUEUR,0.5126131074697011
LE CLAIRE,SPICED RUM,0.5123253825853559
AKRON,IMPORTED BRANDIES,0.5122510534534256
HARPERS FERRY,IMPORTED SCHNAPPS,0.5122162526587123
MILFORD,100% AGAVE TEQUILA,0.5119194156582678
WINFIELD,IMPORTED DRY GINS,0.5119047619047619
PERRY,100% AGAVE TEQUILA,0.5115866415280222
MISSOURI VALLEY,WHISKEY LIQUEUR,0.5112663393240258
CLERMONT,CANADIAN WHISKIES,0.5107470065847995
MAPLETON,TEMPORARY & SPECIALTY PACKAGES,0.5105648233261045
GRIMES,SINGLE MALT SCOTCH,0.510394065057791
IOWA FALLS,IMPORTED BRANDIES,0.5103438405292423
BAXTER,COCKTAILS/RTD,0.5103213276974163
BRITT,AMERICAN DRY GINS,0.5100366209217909
MARENGO,TEMPORARY & SPECIALTY PACKAGES,0.5095821131221553
NORA SPRINGS,FLAVORED RUM,0.5095249917037599
HUMBOLDT,FLAVORED GIN,0.5094684006388318
GARNER,AMERICAN CORDIALS & LIQUEUR,0.5092083260407525
OGDEN,IMPORTED DRY GINS,0.5088503788198371
BLAIRSTOWN,TENNESSEE WHISKIES,0.5087786867482104
WAPELLO,IMPORTED DRY GINS,0.5087710602373389
SHELDON,IMPORTED BRANDIES,0.5082754444305485
NORTHWOOD,IMPORTED FLAVORED VODKA,0.5081285635675946
LE GRAND,STRAIGHT RYE WHISKIES,0.507990269843645
WELLSBURG,CREAM LIQUEURS,0.507854507743833
STRAWBERRY POINT,WHITE RUM,0.5077077184834926
CORYDON,SCOTCH WHISKIES,0.5077022070308911
NASHUA,COFFEE LIQUEURS,0.5075975359342916
ROBINS,STRAIGHT BOURBON WHISKIES,0.5075070137904736
MOUNT AYR,AMERICAN FLAVORED VODKA,0.5071043973202407
CORNING,SINGLE MALT SCOTCH,0.5070658991565327
BROOKLYN,NEUTRAL GRAIN SPIRITS,0.5069444444444444
POSTVILLE,STRAIGHT BOURBON WHISKIES,0.506760909713412
MELBOURNE,WHISKEY LIQUEUR,0.5059711474018357
CHEROKEE,FLAVORED GIN,0.505837192695509
MOUNT AYR,100% AGAVE TEQUILA,0.5056795777622679
FAIRFAX,BLENDED WHISKIES,0.505662564876972
SIBLEY,FLAVORED GIN,0.505650850277818
GRAND MOUNDS,STRAIGHT BOURBON WHISKIES,0.5055615332771937
COON RAPIDS,100% AGAVE TEQUILA,0.5052648386494708
GLENWOOD,COCKTAILS/RTD,0.5052395039715203
ESSEX,TENNESSEE WHISKIES,0.5048809356272875
MONROE,IMPORTED SCHNAPPS,0.5047893047273678
NEVADA,IMPORTED DRY GINS,0.5047042373266338
WYOMING,WHISKEY LIQUEUR,0.5046098650290631
MARQUETTE,AMERICAN VODKAS,0.5045832462358791
ONAWA,WHISKEY LIQUEUR,0.5045331736283288
SANBORN,MIXTO TEQUILA,0.504413197917702
WHEATLAND,FLAVORED RUM,0.5042330783942375
LAKE MILLS,IMPORTED BRANDIES,0.5038841993336014
MANCHESTER,IMPORTED DISTILLED SPIRIT SPECIALTY,0.5038521345773254
CLARENCE,IMPORTED VODKAS,0.5035332163808391
HAWARDEN,AMERICAN CORDIALS & LIQUEUR,0.5028126524284114
SHUEYVILLE,COCKTAILS/RTD,0.5026433187464224
ELDON,TEMPORARY & SPECIALTY PACKAGES,0.5026252019386106
DES MOINES,MEZCAL,0.5024156259738471
WINTHROP,COFFEE LIQUEURS,0.5021878886707308
WILTON,100% AGAVE TEQUILA,0.5021719126018586
FARMINGTON,CREAM LIQUEURS,0.5020941460680609
TIFFIN,BLENDED WHISKIES,0.5020671867462261
DEWITT,AMERICAN BRANDIES,0.5019167655902678
BEVINGTON,100% AGAVE TEQUILA,0.501685785159793
ACKLEY,AMERICAN FLAVORED VODKA,0.50168177178326
GILBERTVILLE,AMERICAN SCHNAPPS,0.5015584136196518
WILLIAMSBURG,AMERICAN VODKAS,0.5015509719863674
COUNCIL BLUFFS,IOWA SPIRITS MANUFACTURERS,0.5014716343034616
ROLFE,100% AGAVE TEQUILA,0.5014287035034771
SOLON,GOLD RUM,0.5014043583535109
KALONA,TRIPLE SEC,0.5010618340651289
COLUMBUS JUNCTION,IMPORTED CORDIALS & LIQUEUR,0.5006894907657101
NEWTON,MEZCAL,0.5005815468958457
TIFFIN,STRAIGHT RYE WHISKIES,0.5003827214299618
GLADBROOK,IMPORTED CORDIALS & LIQUEUR,0.5003576915560809
PACIFIC JUNCTION,AMERICAN BRANDIES,0.5003443759762659
ALTOONA,FLAVORED GIN,0.5002374100480612
PELLA,AGED DARK RUM,0.5002078220091956
ALBURNETT,STRAIGHT BOURBON WHISKIES,0.5000442706974574
CLARKSVILLE,IRISH WHISKIES,0.5000000000000001
LIVERMORE,IMPORTED CORDIALS & LIQUEURS,0.5
LAWLER,NEUTRAL GRAIN SPIRITS FLAVORED,0.5
MINDEN,STRAIGHT RYE WHISKIES,0.5
SHENANDOAH,AMERICAN SLOE GINS,0.5
MARTELLE,CORN WHISKIES,0.5
GRAETTINGER,SINGLE MALT SCOTCH,0.5
ALTA,IRISH WHISKIES,0.5
SIBLEY,SPECIAL ORDER ITEMS,0.5
SIOUX CENTER,MEZCAL,0.5
OXFORD,TRIPLE SEC,0.5
LAKE PARK,IMPORTED DRY GINS,0.5
LAKE VIEW,IMPORTED CORDIALS & LIQUEURS,0.5
MITCHELLVILLE,STRAIGHT RYE WHISKIES,0.5
ATKINS,IOWA SPIRITS MANUFACTURERS,0.5
ANTHON,AMERICAN FLAVORED VODKA,0.5
ELDON,IRISH WHISKIES,0.5
ELY,IMPORTED SCHNAPPS,0.5
MONONA,CORN WHISKIES,0.5
CORWITH,COCKTAILS/RTD,0.5
KEOTA,AMERICAN CORDIALS & LIQUEUR,0.5
CLARION,SINGLE MALT SCOTCH,0.49999999999999994
MISSOURI VALLEY,BOTTLED IN BOND BOURBON,0.49999999999999994
MADRID,AMERICAN SLOE GINS,0.4999999999999999
DELMAR,IMPORTED DRY GINS,0.4999999999999999
HINTON,IMPORTED SCHNAPPS,0.4997384758621786
WILLIAMSBURG,CANADIAN WHISKIES,0.4994079461843566
NORWALK,IOWA SPIRITS MANUFACTURERS,0.49920063061902864
JESUP,TEMPORARY & SPECIALTY PACKAGES,0.49911824225620827
HARPERS FERRY,SPICED RUM,0.49902011769435645
EXIRA,WHISKEY LIQUEUR,0.49898989846120984
ALTA,SPICED RUM,0.49885925433090694
GRANGER,AMERICAN CORDIALS & LIQUEUR,0.4988297872340424
FLOYD,IMPORTED SCHNAPPS,0.4988115137586455
GRAND JUNCTION,IOWA SPIRITS MANUFACTURERS,0.49873294937859947
HUXLEY,SCOTCH WHISKIES,0.4984309106540102
GRAETTINGER,AMERICAN BRANDIES,0.49833300644855133
CEDAR RAPIDS,IOWA SPIRITS MANUFACTURERS,0.498192149455647
KINGSLEY,TRIPLE SEC,0.4981481481481482
HAMPTON,COCKTAILS/RTD,0.49808766327898796
LAKE CITY,COCKTAILS/RTD,0.49794368352820967
CORNING,TRIPLE SEC,0.4970232710147928
RED OAK,100% AGAVE TEQUILA,0.49679236575384983
OXFORD,IMPORTED DRY GINS,0.496415323648457
COLUMBUS JUNCTION,STRAIGHT RYE WHISKIES,0.4962668579918312
HILLS,AMERICAN SCHNAPPS,0.4961538461538463
FLOYD,IMPORTED VODKAS,0.4956736057874564
PAULLINA,IMPORTED DRY GINS,0.49551172962576745
COGGON,IMPORTED BRANDIES,0.49546904198783975
EVANSDALE,AMERICAN SCHNAPPS,0.49541901434678914
ELDRIDGE,MIXTO TEQUILA,0.49536294478075
HUXLEY,TRIPLE SEC,0.49487143785389387
ST CHARLES,WHISKEY LIQUEUR,0.49470706267390546
MIDDLETOWN,IMPORTED CORDIALS & LIQUEUR,0.4941853609721183
AMES,AGED DARK RUM,0.49411742909783124
ALBERT CITY,FLAVORED RUM,0.49398947892230044
FAIRFIELD,SINGLE BARREL BOURBON WHISKIES,0.4939787683709506
LOVILIA,CREAM LIQUEURS,0.4932637165701682
WOODBINE,GOLD RUM,0.49261116944850686
BALDWIN,STRAIGHT RYE WHISKIES,0.49259179966746636
ESSEX,CREAM LIQUEURS,0.4924535106145972
JESUP,TENNESSEE WHISKIES,0.4922909486662408
HARPERS FERRY,AMERICAN SCHNAPPS,0.4922171021663298
ANKENY,TEMPORARY & SPECIALTY PACKAGES,0.49218405341833815
NEW HARTFORD,IMPORTED VODKAS,0.4921376846632026
BROOKLYN,TEMPORARY & SPECIALTY PACKAGES,0.49199825815622567
CLIVE,TRIPLE SEC,0.49197542973424574
WAVERLY,MEZCAL,0.49185151843912694
WOODBINE,NEUTRAL GRAIN SPIRITS FLAVORED,0.4916424043604461
ROCKWELL,COCKTAILS/RTD,0.4916234868132565
CLARION,IMPORTED DRY GINS,0.49151554244720624
DE SOTO,AMERICAN CORDIALS & LIQUEUR,0.4914482225322021
PRINCETON,AMERICAN SCHNAPPS,0.49065765076962614
NEW SHARON,WHISKEY LIQUEUR,0.4906162324151184
PERRY,IMPORTED FLAVORED VODKA,0.4902684101088392
OTHO,AMERICAN BRANDIES,0.49003830122075
GILBERTVILLE,AMERICAN FLAVORED VODKA,0.4898776608659499
GRIMES,IMPORTED CORDIALS & LIQUEUR,0.48961865654867215
GUTTENBERG,COFFEE LIQUEURS,0.48954872563289104
STUART,IMPORTED DRY GINS,0.4893458983043839
WESLEY,AMERICAN DISTILLED SPIRIT SPECIALTY,0.4892307692307693
FLOYD,COFFEE LIQUEURS,0.48858281707175716
URBANDALE,MEZCAL,0.4884027298538041
NORTH LIBERTY,IOWA SPIRITS MANUFACTURERS,0.48836755566600165
GREENFIELD,SINGLE MALT SCOTCH,0.4882920453434123
URBANDALE,100% AGAVE TEQUILA,0.4880429294309591
WILTON,IMPORTED FLAVORED VODKA,0.4879460718706194
WHAT CHEER,CANADIAN WHISKIES,0.48780051315293127
MURRAY,BLENDED WHISKIES,0.48776536789155084
SULLY,IMPORTED SCHNAPPS,0.48774698486014884
RAYMOND,IMPORTED FLAVORED VODKA,0.48763645957381735
RAYMOND,AMERICAN SCHNAPPS,0.4875121684057218
WOODBINE,AMERICAN CORDIALS & LIQUEUR,0.48708269818442146
MANNING,100% AGAVE TEQUILA,0.4870569725029987
CHARLES CITY,100% AGAVE TEQUILA,0.4869714591967446
SHEFFIELD,WHISKEY LIQUEUR,0.48695469486275605
FAIRBANK,IMPORTED SCHNAPPS,0.48680842668256696
VINTON,FLAVORED RUM,0.4867133609307637
COGGON,STRAIGHT BOURBON WHISKIES,0.4863338486596318
WEST BEND,AMERICAN BRANDIES,0.48632751152921994
BEVINGTON,STRAIGHT BOURBON WHISKIES,0.4861565121848935
PACIFIC JUNCTION,AMERICAN DRY GINS,0.48608064100972204
AMANA,BLENDED WHISKIES,0.48583617900388093
IOWA FALLS,NEUTRAL GRAIN SPIRITS FLAVORED,0.4853399474734383
HAMPTON,STRAIGHT RYE WHISKIES,0.485203916606173
ORANGE CITY,SCOTCH WHISKIES,0.48492080212126926
MARQUETTE,TENNESSEE WHISKIES,0.48461941005214654
PLEASANTVILLE,CREAM LIQUEURS,0.48456689079895
BANCROFT,STRAIGHT BOURBON WHISKIES,0.48452325395168366
LIVERMORE,AMERICAN VODKAS,0.48436096905625986
CLEAR LAKE,SINGLE BARREL BOURBON WHISKIES,0.48398172706125747
FAIRBANK,WHITE RUM,0.48397718576587107
GOLDFIELD,MIXTO TEQUILA,0.4835188083929806
GUTHRIE CENTER,STRAIGHT RYE WHISKIES,0.4833506695512093
OTHO,MIXTO TEQUILA,0.48329588785529626
DEXTER,CREAM LIQUEURS,0.48318435522575837
FOREST CITY,IMPORTED BRANDIES,0.4831835001433607
DENISON,NEUTRAL GRAIN SPIRITS FLAVORED,0.4831025146349604
MONROE,STRAIGHT BOURBON WHISKIES,0.4830991685436534
LARCHWOOD,SINGLE MALT SCOTCH,0.4829539744827545
OXFORD,IMPORTED VODKAS,0.4829335205383771
SHELLSBURG,GOLD RUM,0.4828356926946764
VINTON,BLENDED WHISKIES,0.4826798052740027
SPIRIT LAKE,TEMPORARY & SPECIALTY PACKAGES,0.4826140451480437
MONTEZUMA,TRIPLE SEC,0.4825290373166527
STRATFORD,IMPORTED VODKAS,0.48234934903476634
TIPTON,BOTTLED IN BOND BOURBON,0.4822537710736467
IDA GROVE,IMPORTED CORDIALS & LIQUEUR,0.4819415351120797
WESLEY,SINGLE MALT SCOTCH,0.48184185663488566
MARSHALLTOWN,TEMPORARY & SPECIALTY PACKAGES,0.4818361824652617
EAGLE GROVE,TEMPORARY & SPECIALTY PACKAGES,0.4814028941563908
WASHBURN,COFFEE LIQUEURS,0.481144421806108
LAMONT,AMERICAN CORDIALS & LIQUEUR,0.48105777469839744
AUDUBON,SINGLE MALT SCOTCH,0.4809845886354167
EDGEWOOD,AMERICAN DRY GINS,0.48093722713635517
BELLEVUE,AMERICAN DRY GINS,0.48075817270448046
FAIRBANK,FLAVORED RUM,0.4806477922138803
LARCHWOOD,100% AGAVE TEQUILA,0.48039363569267746
ALBIA,100% AGAVE TEQUILA,0.4801574099897426
WOODBINE,COCKTAILS/RTD,0.4801296979713882
GRISWOLD,AMERICAN FLAVORED VODKA,0.4801180639886427
SUMNER,STRAIGHT RYE WHISKIES,0.4800338623333185
TRAER,AMERICAN CORDIALS & LIQUEUR,0.479878751909862
SPRINGVILLE,SPICED RUM,0.47985399614018526
LEON,SCOTCH WHISKIES,0.4798301929471774
FONTANELLE,STRAIGHT BOURBON WHISKIES,0.479732388823298
HUDSON,SCOTCH WHISKIES,0.4793685048745409
BROOKLYN,AMERICAN CORDIALS & LIQUEUR,0.4793259103578879
CLARION,AMERICAN CORDIALS & LIQUEUR,0.4791181922991728
JEFFERSON,100% AGAVE TEQUILA,0.47892737715463124
ELKADER,IMPORTED CORDIALS & LIQUEUR,0.4788071166715017
RUNNELLS,AMERICAN FLAVORED VODKA,0.4787826411201969
MEDIAPOLIS,IMPORTED DRY GINS,0.4786030786173481
ADEL,SCOTCH WHISKIES,0.4784259902162818
PERRY,MEZCAL,0.4783977667861717
NORTH ENGLISH,FLAVORED RUM,0.4782809936643873
TRIPOLI,WHISKEY LIQUEUR,0.47826872429871603
EXIRA,MIXTO TEQUILA,0.478265442723274
BUFFALO,AMERICAN SCHNAPPS,0.47824207089164794
PRIMGHAR,AMERICAN DRY GINS,0.47822275790281044
CARLISLE,STRAIGHT BOURBON WHISKIES,0.4782136655360028
RUTHVEN,SPICED RUM,0.47790863104647474
AURELIA,WHISKEY LIQUEUR,0.47771570718334316
STATE CENTER,AMERICAN CORDIALS & LIQUEUR,0.4775516288958781
AFTON,FLAVORED RUM,0.4773744162926247
GREENE,AMERICAN CORDIALS & LIQUEUR,0.476982669191216
WEST BURLINGTON,TEMPORARY & SPECIALTY PACKAGES,0.47679547413201967
MIDDLETOWN,IMPORTED DRY GINS,0.4767870707076117
MILFORD,AMERICAN CORDIALS & LIQUEUR,0.4764924279630707
RICEVILLE,AMERICAN VODKAS,0.47616199818082544
JESUP,GOLD RUM,0.47613065326633164
BUFFALO,FLAVORED RUM,0.47605945633822255
HARLAN,AMERICAN SLOE GINS,0.47598484848484857
REDFIELD,MIXTO TEQUILA,0.47593352469829203
PALO,AMERICAN VODKAS,0.4757868271665248
HULL,IMPORTED DRY GINS,0.4752123929676606
PLEASANT VALLEY,IRISH WHISKIES,0.4749745934959352
CEDAR FALLS,100% AGAVE TEQUILA,0.47477126757361804
HUXLEY,STRAIGHT RYE WHISKIES,0.47462787858160804
GRIMES,IMPORTED DRY GINS,0.47456797536813244
EVANSDALE,IMPORTED VODKAS,0.47449354460250404
CEDAR FALLS,AGED DARK RUM,0.4744405351124336
WALKER,FLAVORED RUM,0.47437918801734336
ALDEN,AMERICAN FLAVORED VODKA,0.47436349164333375
INWOOD,IRISH WHISKIES,0.4742607589622155
BELLEVUE,AMERICAN CORDIALS & LIQUEUR,0.47406214049780626
HOLY CROSS,IMPORTED DRY GINS,0.47392561116996595
GILMORE CITY,TENNESSEE WHISKIES,0.4737566790015148
GUTHRIE CENTER,IOWA SPIRITS MANUFACTURERS,0.4732592723084521
ATLANTIC,SINGLE BARREL BOURBON WHISKIES,0.47316476994276807
COGGON,TENNESSEE WHISKIES,0.4730663386578544
NORWALK,AMERICAN SCHNAPPS,0.47284710554186377
GUTTENBERG,IMPORTED FLAVORED VODKA,0.4727805331761806
CLEAR LAKE,NEUTRAL GRAIN SPIRITS FLAVORED,0.4726359350866352
REINBECK,TENNESSEE WHISKIES,0.4725846074882692
SIOUX RAPIDS,COFFEE LIQUEURS,0.4725242239415424
WINDSOR HEIGHTS,AMERICAN SLOE GINS,0.4722222222222223
LA PORTE CITY,IMPORTED DRY GINS,0.47215886730113316
STRAWBERRY POINT,AMERICAN DRY GINS,0.4719018574445826
IOWA CITY,MEZCAL,0.47123663672921556
BELLE PLAINE,IMPORTED BRANDIES,0.4711622827971598
HUXLEY,AMERICAN FLAVORED VODKA,0.47115815669478395
GRAETTINGER,STRAIGHT RYE WHISKIES,0.47106965553436053
GLADBROOK,FLAVORED RUM,0.47103848532904946
BLUE GRASS,WHITE RUM,0.47038076902333126
URBANDALE,BLENDED WHISKIES,0.47017277632950844
GUTTENBERG,CREAM LIQUEURS,0.46999212495043263
CORNING,AMERICAN CORDIALS & LIQUEUR,0.46863063353331286
SIGOURNEY,WHISKEY LIQUEUR,0.46842209717898137
OGDEN,IMPORTED CORDIALS & LIQUEUR,0.4681772075800346
MT PLEASANT,AMERICAN CORDIALS & LIQUEUR,0.468018220756316
DUMONT,MIXTO TEQUILA,0.46798395081031724
ALBION,IOWA SPIRITS MANUFACTURERS,0.4679819616685455
OXFORD,TENNESSEE WHISKIES,0.46756661125931637
MARCUS,TENNESSEE WHISKIES,0.4674841611226717
GRUNDY CENTER,IMPORTED CORDIALS & LIQUEUR,0.46742909252657744
VINTON,COFFEE LIQUEURS,0.4672813506797539
DUMONT,TEMPORARY & SPECIALTY PACKAGES,0.46723958832701745
NASHUA,BLENDED WHISKIES,0.4670064271759422
DEXTER,IOWA SPIRITS MANUFACTURERS,0.46696664080682704
MOUNT AYR,IMPORTED CORDIALS & LIQUEUR,0.4666845615465085
WALFORD,STRAIGHT BOURBON WHISKIES,0.4665811755978145
WEST BURLINGTON,IMPORTED BRANDIES,0.4665460482961809
STORY CITY,IMPORTED SCHNAPPS,0.4662816626397263
WEBSTER CITY,TEMPORARY & SPECIALTY PACKAGES,0.46613249415354735
FOREST CITY,100% AGAVE TEQUILA,0.4659582427887485
CONRAD,IMPORTED SCHNAPPS,0.46574314574314574
CENTRAL CITY,SCOTCH WHISKIES,0.46561776215957174
DYSART,FLAVORED RUM,0.46526235243758984
DALLAS CENTER,TENNESSEE WHISKIES,0.4650774080126248
OTTUMWA,SINGLE BARREL BOURBON WHISKIES,0.4649746787817606
POLK CITY,BLENDED WHISKIES,0.46486696046642123
MONROE,BLENDED WHISKIES,0.4647646834599903
SHENANDOAH,STRAIGHT RYE WHISKIES,0.46458510441199813
MONROE,MIXTO TEQUILA,0.4645181598200519
TABOR,AMERICAN SCHNAPPS,0.4642437708202727
NEW HAMPTON,TRIPLE SEC,0.46399733066399745
DEXTER,IMPORTED CORDIALS & LIQUEUR,0.4639625529943034
LOST NATION,IMPORTED SCHNAPPS,0.46381920781630437
HOLSTEIN,IMPORTED BRANDIES,0.46379195919272526
DECORAH,100% AGAVE TEQUILA,0.4637192443076024
KEOSAUQUA,COCKTAILS/RTD,0.46370464938675143
EAGLE GROVE,TRIPLE SEC,0.46352437783307093
MONROE,TENNESSEE WHISKIES,0.46346650898727776
PLEASANT HILL,STRAIGHT RYE WHISKIES,0.46342881663231855
OKOBOJI,IMPORTED BRANDIES,0.4633067313279775
LAKE MILLS,COFFEE LIQUEURS,0.4629919000731082
FAIRFAX,TENNESSEE WHISKIES,0.4624284732841715
MANLY,IRISH WHISKIES,0.46236384766309563
ROCK VALLEY,100% AGAVE TEQUILA,0.46234668350996744
NORTH ENGLISH,WHISKEY LIQUEUR,0.4622314142402672
OELWEIN,IMPORTED FLAVORED VODKA,0.46221100971482526
BELLEVUE,COFFEE LIQUEURS,0.4621826480886635
ADAIR,WHITE RUM,0.4618768932925191
HUBBARD,AMERICAN BRANDIES,0.4616128944703454
AUDUBON,IRISH WHISKIES,0.46139858537229655
KEOTA,BLENDED WHISKIES,0.46135970181132624
NORWAY,AMERICAN DRY GINS,0.46111111111111114
VICTOR,AMERICAN DRY GINS,0.4609869621997882
ELY,CREAM LIQUEURS,0.46090847686592373
EMMETSBURG,AGED DARK RUM,0.46089537799198105
NEVADA,FLAVORED GIN,0.460588350732088
AMES,SINGLE BARREL BOURBON WHISKIES,0.4605156862256745
CLARION,COFFEE LIQUEURS,0.45984949049109103
PELLA,AMERICAN SLOE GINS,0.4595238095238095
SHEFFIELD,AMERICAN FLAVORED VODKA,0.45921399472801344
POLK CITY,IMPORTED DISTILLED SPIRIT SPECIALTY,0.45898660727368634
FORT MADISON,AGED DARK RUM,0.4589803668456536
